"VoltageLevel:
ID","VoltageLevel:
InternalId","VoltageLevel:
Name","VoltageLevel:
Parent","VoltageLevel:
ObjectType","BaseVoltage:
Path","BaseVoltage:
InternalId","BaseVoltage:
Name","VoltageLevel:
VoltageLevelHasABaseVoltage:
BaseVoltage:
ID","BaseVoltage:
Parent","BaseVoltage:
ObjectType"
_e8daeb6f-ae8f-4730-bfe9-db76810e3884,1351794,23,_8b99c19a-1049-4c49-8c2b-5560f26fddc9,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_99f60d72-d53e-42e5-a7d2-8d473986fbce,1352058,69,_f57fa63b-7be2-40d7-94a2-5cbd6498e100,VoltageLevel,Network/.Base Voltages/Base 69,590820,Base 69,_8f15c37e-24d4-4d71-9a03-9ca4b5697e70,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_301e26f4-d607-4d24-9675-a792b23a2a4a,1352116,23,_f57fa63b-7be2-40d7-94a2-5cbd6498e100,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_efac8431-ebc1-4c8d-ad58-bfbec9af2ba7,1352386,115,_6ed7f94e-1ddc-4fd8-b0e2-fba4f5b12adf,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6d310cff-f134-448d-bdad-d1dba471a58c,1352408,23,_6ed7f94e-1ddc-4fd8-b0e2-fba4f5b12adf,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_def9df86-8dd1-42d1-9c0b-76c4cfcf637a,1352667,115,_aa62c207-347d-4b77-8fa7-e6258f84e894,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_040fb8c9-66b5-4f52-ad30-4206557ec802,1352790,115,_40d8a3e6-ca23-47b3-86db-dc089bcf1d6c,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c9256f0f-5ab8-4fcd-b42d-32da863af99c,1352827,34.5,_40d8a3e6-ca23-47b3-86db-dc089bcf1d6c,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ab391b09-d6f1-41a1-8139-cdfc3353bab0,1353064,115,_45f6ec45-c7df-40b9-a41d-3a9322dac524,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6566390b-d5df-49cc-96d7-a94fde7bce56,1353182,115,_a2618372-fdb6-4466-8644-413aaa70beea,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_87979ea2-07fb-4d84-99ff-ad24627a8404,1353207,34.5,_a2618372-fdb6-4466-8644-413aaa70beea,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_48755369-1736-4c4c-94c6-4390bfb0c608,1353340,115,_6287b802-39bb-4c16-abb7-efcbde710f59,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2d05705a-4607-4b54-bb11-a7acdd5bddaa,1353458,115,_8d2b3125-093c-4b92-b707-201788020ed5,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_598d8afe-1b18-492e-ad3c-c5c255963d10,1353589,18,_8c2ca640-c1fa-49dc-8a8a-540433c87fc6,VoltageLevel,Network/.Base Voltages/Base 18,590829,Base 18,_7d2171c2-4ea3-4e64-ac70-5d2100887d02,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ab5e8ad3-06a0-4544-9bbd-e030404ae293,1353640,230,_8c2ca640-c1fa-49dc-8a8a-540433c87fc6,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c1a09af9-7200-4600-b44b-3176cddf40f2,1354243,115,_d4f7b626-d501-4abc-bde5-e78b1306af6e,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4359fc3a-8ff9-49a5-8f4e-0aaec1758478,1354286,34.5,_d4f7b626-d501-4abc-bde5-e78b1306af6e,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_89594b0e-d80a-44c1-aea9-ca9872be6de9,1354547,115,_c7bd299f-1e44-4594-a4c1-11c026c0cac3,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_59ab243f-8a46-499e-90c7-f054a87d9d65,1354580,34.5,_c7bd299f-1e44-4594-a4c1-11c026c0cac3,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b5568e57-bc63-4ce7-a99d-f2e4c501e858,1354715,115,_2704dee2-03d5-4a3b-9e69-4b8d118762a1,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_46817119-afc7-44bb-831e-e9bc3d760898,1354774,34.5,_2704dee2-03d5-4a3b-9e69-4b8d118762a1,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cd67219e-0bec-424a-ab10-1a1cf85f2de7,1355052,115,_d7892b49-e0bb-46ef-9398-c7860dadc7b0,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a1b0a9b0-b7fb-4b53-936d-3762734e8189,1355188,115,_de3224bc-0cea-45fc-a984-d18ffd12e499,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d1ca5ad2-e0b1-49f2-866d-b87ca60a477f,1355213,13.8,_de3224bc-0cea-45fc-a984-d18ffd12e499,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6b71c42d-ea5c-446c-b8cb-22ac0faf379f,1355346,115,_f8dca68d-ecb6-4e4f-8a31-a48c3031eead,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5d6ffb2a-aa21-4468-b189-9ed37fcee730,1355469,115,_7f3e5909-7719-44db-b01d-aaa3587e24b8,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_25653c54-6af4-4921-bf1c-e12e687ce3a2,1355501,13.8,_7f3e5909-7719-44db-b01d-aaa3587e24b8,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e5a72d0b-f674-4faa-8211-bf38c07b7f29,1355759,115,_9bbb133e-5a6b-4a0c-bde1-20408c67054d,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c884b0db-a1a2-4bdd-8e7c-3b6d38e2ea23,1355849,230,_9bbb133e-5a6b-4a0c-bde1-20408c67054d,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1a1402f8-7bfa-49bd-8a9e-9c68c887108c,1356044,115,_00d2b266-fcdb-4c18-ad25-aa85c15c4050,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2ef85bef-3600-4e07-a6fc-7be102135909,1356066,13.8,_00d2b266-fcdb-4c18-ad25-aa85c15c4050,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a727d88d-f14a-4e86-bd24-1cd3afe6fd8a,1356079,34.5,_00d2b266-fcdb-4c18-ad25-aa85c15c4050,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cc18eee1-9ccd-471d-9fb5-c72568f2414f,1356323,115,_d5c402a2-6b14-4034-ac52-76ca6c9e3526,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e742fac9-b54b-47e0-9ced-b1b0a71500d3,1356451,115,_e8cd8aca-29ba-4ac2-a298-c5883ba72361,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_654150c0-1f4f-40f2-ab80-e11ac422e17e,1356569,13.8,_2d22c0c9-71e4-4017-b134-8f91e4c26f3f,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c4aeb3fe-51bc-4c90-86cd-54fb5b024958,1356582,115,_2d22c0c9-71e4-4017-b134-8f91e4c26f3f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e3a99d08-6a19-4ef6-9403-ef0897c44c58,1356719,115,_54848612-3cfb-4203-80e7-9148f99132a0,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ae5d880c-455d-4c39-b8c9-fb89ebca797c,1356731,34.5,_54848612-3cfb-4203-80e7-9148f99132a0,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_eb626444-8954-4e0b-b00d-9fc297165bfc,1356860,115,_513d881f-d817-420b-8029-66073dad5048,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2ae125d8-f4e5-466d-a59b-b54dbb61c0b2,1356893,115,_f1f39a57-a090-47e9-b693-d79cafcbb408,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a2324f47-4297-4707-9b51-e93e853fd209,1356938,13.8,_f1f39a57-a090-47e9-b693-d79cafcbb408,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_76ed531b-b42e-4510-9d67-baefd01b97dc,1356951,34.5,_f1f39a57-a090-47e9-b693-d79cafcbb408,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e60da44c-45d1-4ba4-a90a-c779d3c0c89b,1357202,115,_bf366eac-3c60-4c87-8735-f86acda4fb68,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4fddc085-6e03-4e18-8a0c-1b1cfd1a4fe4,1357255,13.8,_bf366eac-3c60-4c87-8735-f86acda4fb68,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bd97d151-bef2-464e-b1a9-1275c393e5cf,1357519,115,_1f6a3182-748b-466d-bf8f-c358a0ed6096,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_16f0159a-983d-4523-9cac-4d36873a0c53,1357647,115,_390a5ce7-7deb-40a4-b47c-536f3b23c52a,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ed33ae4c-a30b-4c74-81b5-f78cde44e191,1357895,115,_6e7ea9d9-9f8d-459e-81e9-0890c5d6ed85,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_922b2bb0-c86d-445a-9d43-31a703e8f32b,1358013,115,_d8fecc9c-cc27-495d-85a1-b7da23845438,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e3220c74-8025-4a26-ae6d-aeb39b759c9d,1358045,13.8,_d8fecc9c-cc27-495d-85a1-b7da23845438,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_61263ad7-1248-4590-9fb3-7954346570ee,1358303,115,_fc166db2-55f6-413c-9853-d6700da607ea,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cdffb9ed-ddd3-43ff-b1ad-920fb9a36fad,1358318,13.8,_fc166db2-55f6-413c-9853-d6700da607ea,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d2ba42f9-c89c-4e9e-9eb9-2c7fbb503d1b,1358448,115,_8b08897a-21dc-4549-a916-65b153c372ff,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2f4d1d72-dca8-49f7-a6f8-50da28fc1f21,1358785,115,_3b51862a-3343-4381-867d-26dff2ca92fd,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5062a581-b7c0-4788-929f-d87b496ec9ac,1358898,115,_7f9a3323-1ae9-42e6-98b7-20fdcc4d8e06,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2d1a2672-c84a-4a69-948d-52f25c0ab09c,1358916,23,_7f9a3323-1ae9-42e6-98b7-20fdcc4d8e06,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_17ae95b2-5cc2-4019-9a2c-a7b920c07e20,1359047,115,_75397999-9629-42a3-9242-f265a9e1d4c4,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a4fcc185-4b63-41db-a38e-1d5619c3e4a9,1359165,115,_50ab6661-d37b-40ce-8843-c8cc9e3f6f19,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2c6e40bf-fd18-405f-8878-e378797a0c62,1359278,115,_acd8af77-041f-4501-8c65-c5dbf1655ead,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f7e175f2-edba-4b5b-9257-9367c16206d5,1359310,13.8,_acd8af77-041f-4501-8c65-c5dbf1655ead,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b889713a-ef68-4d7f-a98c-c0d09cd6eb43,1359568,115,_7314109a-2631-4865-a1a2-033726405452,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6ca42fe9-d87e-41cd-8eee-bd1d57ba1e10,1359696,115,_34718994-2c61-499b-b564-9283e86fb312,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2fd6f017-0e12-493e-be05-4821dbae312e,1359809,115,_4295d875-5f83-4ac5-b83c-46df02efcc89,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c39f78e4-d28d-4cd5-8255-ef566079002e,1359932,230,_01faf1d3-e450-4d64-a1b1-ab300f7835f2,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a325ab0f-e121-495d-a31b-73dbd22a0539,1360192,115,_adcaaff6-2fa3-42a4-8b13-fde4ffa39d00,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b457029b-7273-41a6-8db3-b32677f6271c,1360217,13.8,_adcaaff6-2fa3-42a4-8b13-fde4ffa39d00,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_14177c73-762b-4ad1-a406-851469612afe,1360350,230,_669c6841-5230-4cfa-9d0e-e4dd3bb42060,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3492c67e-eba7-454c-8a3c-2d58565612c6,1360431,115,_698b83d1-f3a0-45c7-9519-5a35ee2727d2,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3eae8f3d-924b-4464-9f9b-28beca9699dc,1360544,115,_580a1092-d81b-4621-9ff4-55aa654924bd,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_80c1f64d-616e-4a31-8609-c25c3b237120,1360684,115,_f82d10ce-e688-49b4-be6a-48ebabdeeea1,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2a081825-367b-441b-8802-b00c559a9e0e,1360797,115,_a75d4c23-a5e9-4635-9b02-5639353b1b44,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d2f872f0-e798-4e6f-b919-1d54e45251f8,1361134,115,_e1d8ae5c-6b8d-4056-a228-1e177dc15088,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6340a215-6b5b-4531-8f33-64dbf175c553,1361163,13.8,_e1d8ae5c-6b8d-4056-a228-1e177dc15088,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5adfd5fc-dcec-4db9-986e-874de09a56db,1361420,115,_1fe06dd3-1e0f-4038-bb72-af70af2a460f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2ef1ccdd-5b06-445b-864f-ed44f5c3c4e0,1361431,13.8,_1fe06dd3-1e0f-4038-bb72-af70af2a460f,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6729b7fa-4dc9-44fa-b611-fe4a4b9e8d0e,1361560,34.5,_2bb9f575-2152-4e3b-bdd6-9b80ab4af44c,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f7f211c1-31e3-45a9-91e1-b4b024a6c917,1361585,115,_2bb9f575-2152-4e3b-bdd6-9b80ab4af44c,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c0e44ac1-0361-404b-a945-d82a1005b48f,1361833,115,_a76c25fb-9c2e-49cf-a00f-ed3b08cf0b57,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_caf0b539-af60-4012-9193-f0a1db8de295,1361872,13.8,_a76c25fb-9c2e-49cf-a00f-ed3b08cf0b57,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1a145fa7-9732-4de5-90d6-46e507e51cf2,1361885,34.5,_a76c25fb-9c2e-49cf-a00f-ed3b08cf0b57,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_df073e83-d6cc-4b8c-96c0-4646eb0914e2,1362134,115,_0645fa8b-945e-4fcd-bfb8-44bed16547ed,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b6f3dec4-e079-4385-b798-f0e132e51138,1362171,34.5,_0645fa8b-945e-4fcd-bfb8-44bed16547ed,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2f129695-d0b9-4f4b-bc8d-9287f1f00d90,1362408,115,_aab539dd-020f-4d6a-a433-c0529d22a034,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
