"ShuntCompensator:
ID","ShuntCompensator:
Name","ShuntCompensator:
Description","ShuntCompensator:
NAFlag","ShuntCompensator:
ShortID","ShuntCompensator:
InternalId","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType"
_4ca7fdb3-71ff-4719-9ef3-6eb0d30555f9,CP-02,06   ERY CP-2 B2  2.25I,true,C2,1716675,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,ShuntCompensator
_a5fb043e-6f56-4c41-bdb9-b2b8a737dc6d,CP-03,06   ERY CP-3 B3  2.25I,true,C3,1716677,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,ShuntCompensator
_ec835cb8-74b6-4df0-94d5-e74a3305a223,CP-04,06   ERY CP-4 B4  2.25I,true,C4,1716679,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,ShuntCompensator
_dd7e0141-4030-4c82-875d-0d5a5700882b,CP-01,06   ESC CP-1 B1     45I,true,C1,1717311,_466a0d56-381d-453a-869f-4b08c25916bb,ShuntCompensator
_77f543ec-fddd-47ad-995f-aade4198fe6c,RE-01,06   FRO RE-1 A3450  62I,true,R1,1719284,_e46f2040-0429-4cc9-88a3-74f7672c628a,ShuntCompensator
_a41b412e-b62a-4acf-9fd7-43dbde80ffdf,RE-02,06   FRO RE-2 A3460  62I,true,R2,1719286,_e46f2040-0429-4cc9-88a3-74f7672c628a,ShuntCompensator
_b986ee58-9f29-4abb-96fc-866fd9bffbd2,RE-01,06   GUE RE-1 A3I70  50I,true,R1,1721716,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator
_0d349c60-9f88-42f8-af26-55fbcc1f2426,RE-02,06   GUE RE-2 A36E0  50I,true,R2,1721718,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator
_1fc5dbd9-b892-43d1-8d62-63a6aff4b547,RE-03,06   GUE RE-3 A3140  50I,true,R3,1721720,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator
_528eb55e-b24d-47ef-88b1-e255107d6e60,RE-04,06   GUE RE-4 A3D90  50I,true,R4,1721722,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator
_468c7229-c0da-48ed-a60d-e45fe16cd9e6,RE-01,06   HUI RE-1 A3740  50I,true,R1,1722603,_01796e3e-1f8f-4b5e-816b-c26d8096a5a1,ShuntCompensator
_3fa46d8f-82e7-4a23-a557-b595b50efcb5,RE-01,06   HUO RE-1 A3270  50I,true,R1,1723183,_a8315c42-3484-44fd-9a03-db9c576dc0e9,ShuntCompensator
_0af2f37b-c857-441a-8aa1-c9f747c16c2c,CP-01,06   JEP CP-1 B1     30I,true,C1,1724226,_537c9608-1c9a-4d65-9c8a-6afaaa4c87ad,ShuntCompensator
_1e0e2156-646f-4ad8-9776-bf38fdc6b7b1,RE-01,06   LAM RE-1 A3880  50I,true,R1,1725818,_9f9928ff-076e-4205-8d1f-5a3e4d738bc5,ShuntCompensator
_e9069793-6874-47fb-a1ee-b87a1e8feae7,RE-02,06   LAM RE-2 A3890  50I,true,R2,1725820,_9f9928ff-076e-4205-8d1f-5a3e4d738bc5,ShuntCompensator
_4fde873d-e1dc-4cbb-9ee3-587b663ee694,CP-01,06   LIA CP-1 B1    2.0I,true,C1,1746350,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_13fda250-b44a-4149-8593-70b515f091fc,CP-02,06   LIA CP-2 B1    7.5I,true,C2,1746352,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_4cd7cc79-bba1-4356-8bd9-6a3d12264507,CP-03,06   LIA CP-3 B1    7.5I,true,C3,1746354,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_745d9cbb-024f-451c-8150-4d1e3dd18f65,CP-04,06   LIA CP-4 B1    7.5I,true,C4,1746356,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_c0ab0eee-5967-427b-a63f-64b2619dfbbc,CP-05,06   LIA CP-5 B2    2.0I,true,C5,1746358,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_0a4b6c09-8668-4ad0-a9dd-f8568ba385ac,CP-06,06   LIA CP-6 B2    7.5I,true,C6,1746360,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_f9ce77d3-122c-43fa-b5bd-72ba0c4ac563,CP-07,06   LIA CP-7 B2    7.5I,true,C7,1746362,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_b9470b0d-3a52-4ec0-a2bf-147507a4e3f1,CP-08,06   LIA CP-8 B2    7.5I,true,C8,1746364,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_847f0f74-bad5-40f6-bc1a-04098bec81c5,RE-01,06   LIA RE-1 B1     33I,true,R1,1746366,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_27d08c0a-91e8-4aff-846c-0a600ebb3d8a,RE-02,06   LIA RE-2 B2     33I,true,R2,1746368,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator
_27792336-c103-42c1-9c1e-033f047aafe0,RE-01,06   LLC RE-1 A3250  50,true,R1,1746653,_db8c6c5f-e83b-4a12-8946-5b34c0b93b4c,ShuntCompensator
_2ad1fc83-ee1b-4abb-be64-939b851d219f,RE-01,06   MES RE-1 A3L50 100I,true,R1,1748327,_0f37705c-ea59-45fb-98b1-3440c45fe6b4,ShuntCompensator
_1bb31e4a-f8a6-4d3d-b727-9c1a783eb788,RE-02,06   MES RE-2 A3L60 100I,true,R2,1748329,_0f37705c-ea59-45fb-98b1-3440c45fe6b4,ShuntCompensator
_1e5a1fb3-540a-4c4c-be52-e884a3aa506c,CP-01,06   MMP CP-1 B1     30I,true,C1,1748640,_eba713d3-906f-4ba2-a615-2ab0327a60d8,ShuntCompensator
_bacc561f-2848-436d-951c-feea5bb0d295,CP-01,06   MTY CP-1 B1     42I,true,C1,1751193,_296c2999-c441-4e2a-bd84-4ce8c9cb23a1,ShuntCompensator
_5fdbbac2-91ec-4952-b030-8a1cbda81889,CP-01,06   NIC CP-1 B1     42I,true,C1,1751975,_c7be59ab-4342-4fcb-8b71-d4bf64da9929,ShuntCompensator
_c97f64df-18e7-4f4c-9c68-6740f9618e60,CP-01,06   NVS CP-1 B1     27I,true,C1,1753879,_42cbf949-e1ec-4bb4-8973-280bbd2b0395,ShuntCompensator
_0fafd984-4777-48b7-9346-9de6738d32c8,RE-01,06   NVS RE-1        21I,true,R1,1753989,_e3d52467-3074-4df8-b100-674c12d61e10,ShuntCompensator
_6bcd4c45-0ca1-4fe3-91f5-e6df318e9708,CP-01,06   PEC CP-1 B2    2.0C,true,C1,1754905,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator
_7d251f99-deeb-4a8c-b938-a226c055cdb3,RE-01,06   PEC RE-1 B1    7.0I,true,R1,1754907,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator
_70aab551-82c1-4b32-b5e2-51aebe2dbeb4,RE-02,06   PEC RE-2 B1    7.0I,true,R2,1754909,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator
_ceece04d-3c31-40a3-92dd-e3ce8652431a,RE-03,06   PEC RE-3 B2    7.0I,true,R3,1754911,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator
_3a886786-5384-4965-8112-6abb766b96ed,RE-04,06   PEC RE-4 B2    7.0I,true,R4,1754913,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator
_56f3168a-fb65-4b26-b3b8-5cc4dd097be7,CP-01,06   PST CP-1 B1    10.I,true,C1,1756947,_f873f162-0c16-4a8d-8bff-0c47d78c240e,ShuntCompensator
_31e677c0-46d6-46fe-b9b7-8c4a8e796425,RE-02,06   RAP RE-2 A3G10  75I,true,R2,1757960,_1927ebf6-d43e-4fde-90bd-4c7301c9562b,ShuntCompensator
_3933dfae-297e-408b-83fe-b26bb16705b5,RE-01,06   REC RE-1 A3430  75I,true,R1,1759793,_dbeea793-aa73-45d9-b946-586424684a3b,ShuntCompensator
_ccfe81a3-3e7f-4a3f-8ffa-7ddc4f7599d1,CP-01,06   RIB CP-1 B1     30I,true,C1,1760661,_8db7288e-cf89-4419-b474-f98cff01569f,ShuntCompensator
_37a4ad3d-ace9-49f6-89e1-305175e1f061,CP-01,06   SAL CP-1 B1     45I,true,C1,1762244,_10a9e71c-f400-4d72-9bd2-87d83cf30499,ShuntCompensator
_9aab2a91-9cd7-473c-98c9-73e4f689b287,RE-01,06   TMO RE-1 A3490  62I,true,R1,1764172,_dc88041c-8dae-46a8-b908-67fda520b4c2,ShuntCompensator
_0d0014db-f160-4c4e-aee5-549c5aa08527,RE-02,06   TMO RE-2 A3790  62I,true,R2,1764174,_dc88041c-8dae-46a8-b908-67fda520b4c2,ShuntCompensator
_fa591da1-eff4-43f0-b9aa-b01405df54e3,RE-01,06   TMS RE-1 A3120  50I,true,R1,1764714,_6cf8f549-5d50-4b63-8b75-9d341f5f293f,ShuntCompensator
_430e923d-a452-4dbb-b98c-385a0f25a775,CP-01,06   TSS CP-1 B1     12I,true,C1,1765616,_9e182530-bc10-4f0f-8745-a304802da455,ShuntCompensator
_2a25b41b-ac0f-4b23-849d-a2b2f4ac7776,CP-01,06   VCG CP-1 B1    20.I,true,C1,1794878,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,ShuntCompensator
_d581c06f-233b-4178-b29c-a68da05ec340,RE-01,06   VDG RE-1 A3450  62I,true,R1,1795910,_b7139102-6ba5-4df4-8ad7-914dbd0b22d2,ShuntCompensator
_06ec34a8-8026-4d6d-b21a-410ffe36052f,RE-02,06   VDG RE-2 A3460  62I,true,R2,1795912,_b7139102-6ba5-4df4-8ad7-914dbd0b22d2,ShuntCompensator
_1d4cda24-ee04-4de8-9ae6-c4ef10eb8ebf,RE-03,06   VDG RE-3 A3G20  75I,true,R3,1795914,_b7139102-6ba5-4df4-8ad7-914dbd0b22d2,ShuntCompensator
_8c7ce256-0c6f-4809-8800-68178eefb69f,CP-01,06   VKD CP-1 B1    3.5I,true,C1,1797565,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,ShuntCompensator
_4362527f-7976-4bd2-9ea6-7729b9f0a780,CP-01,06   VKU CP-1 B1    3.5I,true,C1,1797972,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,ShuntCompensator
_71c12947-0b62-4a67-8587-dde5ba4c2379,CP-01,06CERCER CP-1 B1      7I,true,C1,1798385,_8a516144-0cce-4c97-983e-0cd7fdd5cd9f,ShuntCompensator
_7e137b41-79e7-4d37-98f5-7161b1c81382,CP-01,06COAAMI CP-1 B1      8I,true,C1,1800367,_5ef3d164-c8ae-4a84-a149-653f45d5b68b,ShuntCompensator
_08785fa0-dceb-4ba0-99c4-ab780e861742,CP-03,06COAAUA CP-3 B1     30I,true,C3,1801237,_18b30ae6-53c6-483d-8b61-feee74d0671f,ShuntCompensator
_7acf6778-2aa7-4e1e-ab19-f8c658bf68a3,CP-01,06COACID CP-1 B1     27I,true,C1,1801977,_77c2187f-c38f-45f9-a8be-519674c86847,ShuntCompensator
_9fd181e7-b333-40d9-8ade-ed3c5da94110,CP-01,06COALAA CP-1 B1     42I,true,C1,1805837,_11ab84be-39f1-4ea9-9725-49ab7fcc4d9f,ShuntCompensator
_bcc04b47-fc40-46a9-b098-bac534865af1,CP-01,06COANUL CP-1 B1    018I,true,C1,1809611,_18f75708-be8e-4d75-b686-eb90d97698a7,ShuntCompensator
_d82b21f1-37ee-4b73-a860-c1bf2cf5127e,CP-01,06COAXOC CP-1 B1   22.5I,true,C1,1811954,_8fe2357a-4afa-4481-80ef-de428c514d59,ShuntCompensator
_3b7eed00-2b24-460a-abdf-8dc453fadd75,CP-01,06FROANZ CP-1 B1     21I,true,C1,1812330,_ad7935d3-4c51-4a36-98d6-80e491cb8063,ShuntCompensator
_0602604f-66ca-4ed9-bb06-14a2cfee2afc,CP-01,06FROINV CP-1 B1     42I,true,C1,1814071,_bf148c73-201f-4d81-a7c9-c4e54da9d7b9,ShuntCompensator
_28fa06f1-d428-4df4-a4d0-2098ea691415,CP-01,06FROMTM CP-1 B1     21I,true,C1,1815641,_c0ef8687-96a9-4b7b-a6e5-7ad8f0fb4e6f,ShuntCompensator
_f14daec3-6dde-4c68-a3e1-cc77434f2aea,CP-01,06FROREY CP-1 B1     21I,true,C1,1818007,_e0527ba5-e052-43b9-938f-6732c655facc,ShuntCompensator
_14b2e6f0-ac6f-4d8b-8996-1ca70ff4db8e,CP-01,06HUAAXA CP-1 B1     15I,true,C1,1837985,_697bd67e-bc3a-4d21-9858-ce677db33ab0,ShuntCompensator
_fe9001a5-d7e6-4972-a2c0-5d890854fc5f,CP-01,06HUAENA CP-1 B1  1.8I,true,C1,1839581,_9d2598d8-895f-496a-8b7e-1cac7a454138,ShuntCompensator
_5df22555-2c06-4bd4-9241-4757fe23972f,CP-01,06HUAMAN CP-1 B1     15I,true,C1,1842044,_ba261adf-9389-4ef5-b23b-5e9570ddf7ed,ShuntCompensator
_02e8fc44-41b6-492f-8402-085b5e7702df,CP-01,06MTNALN CP-1 B1    7.5I,true,C1,1850160,_dfbe7bd6-dcde-40bd-9e5a-9b2848b89264,ShuntCompensator
_b466eb91-a7d5-4137-8377-84dc6a348ee6,CP-01,06MTNLDA CP-1 B1,true,C1,1850437,_ef75ef5c-fdd8-40e7-b305-13bcedfb25a2,ShuntCompensator
_7ebf3e63-9400-435b-8aab-80bfb83d85c9,CP-01,06MTNVDS CP-1 B1    7.5I,true,C1,1851246,_ee61d99a-05c2-4e57-9765-17059b49cf07,ShuntCompensator
_817a3434-bb9c-4b01-ac0e-22a1e3d86a82,CP-01,06MTYCEL CP-1 B1     42I,true,C1,1851537,_c06df0b4-6208-4dfb-957b-930428074422,ShuntCompensator
_b1fa8e40-0dfc-42eb-87f9-061e7b098d77,CP-01,06MTYDON CP-1 B1     21I,true,C1,1851925,_9e56a4e9-7940-470f-b06f-27fdf10300bb,ShuntCompensator
_041a806f-6113-4c3b-907f-9b759ed00cd5,CP-01,06MTYLEO CP-1 B1     30I,true,C1,1852687,_01acd3b7-343c-4a2d-b478-23c7ed1c21a5,ShuntCompensator
_16eeb61a-8630-45ab-9810-4bc50e50a1fb,CP-01,06MTYNOG CP-1 B1     42I,true,C1,1853399,_07abc623-d9f4-4110-aea3-3a31167cbfe7,ShuntCompensator
_111b8f5d-8cb4-405d-a35e-375e9bc6b102,CP-01,06MTYPEM CP-1 B1     30I,true,C1,1854287,_de16d93c-18aa-4f69-a937-67c42422e882,ShuntCompensator
_82e321d4-c99b-4073-88d1-d6d2719854f5,CP-01,06NESTEC CP-1 B1     21I,true,C1,1855241,_e521d89c-3d46-4629-beca-dff4b6cf678b,ShuntCompensator
_1b6bb1cb-44e5-4ec3-a24f-437a5ea4ca6f,CP-01,06OCSALM CP-1 B1     15I,true,C1,1855999,_15d81890-d06e-4df6-b36c-78d59351a892,ShuntCompensator
_f06b9af0-c665-498d-949e-3cc94d4de105,CP-01,06OCSALP CP-1 B1     15I,true,C1,1856260,_be3cbd11-cce9-4655-b41d-e793df2605fb,ShuntCompensator
_7ce8b5a7-5aad-4060-a481-3b77ceabfa8b,CP-01,06OCSNVD CP-1 B1   10.5I,true,C1,1857652,_6a86573c-9806-4e28-b734-b8fa6db6355c,ShuntCompensator
_0304cfb1-c128-4d96-8ea3-3295e3b5a9d0,CP-01,06OPCCAT CP-1 B1     42I,true,C1,1860905,_70ca75d8-1c88-4a94-8fea-bea65d205dc6,ShuntCompensator
_f1ab7ae5-a67e-4dc6-b668-66cb1866d102,CP-01,06OPCEST CP-1 B1     20I,true,C1,1863276,_79ae3ad9-1398-4014-9b95-6fa15a0f479b,ShuntCompensator
_8a285c09-7fdb-4ff8-b6db-ec33b046da70,CP-01,06OPCLOL CP-1 B1     30I,true,C1,1867828,_15bff4fc-35b6-46ba-b9be-a0685dc5bb80,ShuntCompensator
_18a3817e-a84d-4e1e-97cf-879d671a5915,CP-01,06OPCMIT CP-1 B1     27I,true,C1,1869357,_f159c86a-aa4e-4adf-8a30-75db5a90ad50,ShuntCompensator
_3c646c64-8f4a-42cd-bf87-82e32fc93dad,CP-01,06OPCMUN CP-1 B1     31I,true,C1,1870461,_9f330863-4cf2-40eb-9b93-80ea4beb4adc,ShuntCompensator
_fd0e06d7-a6b8-4e73-80b0-c02ad3670978,CP-01,06OPCROQ CP-1 B1     36I,true,C1,1874281,_df042e2c-4591-437c-96f4-5774ce1d2ec4,ShuntCompensator
_1858e7c0-a5e9-49ca-b7f9-53c1123f7da4,CP-01,07   TRI 4510   1.8 MVAR,true,C1,1878793,_464aa311-23f6-4c98-8874-6faea24494fc,ShuntCompensator
_4d0da545-0bda-407d-9930-b5766b0d34f5,CP-02,07   UND 65020 16.2 MVAR,true,C2,1879179,_7eb0eab6-d7ac-4e70-a97e-e525e01fa922,ShuntCompensator
_f35637d6-31f1-4885-8269-e9d146ea8864,CP-01,07   VLP 4510  1.8 MVAR,true,C1,1880628,_82378377-8d16-4e46-91b8-e03937eb4605,ShuntCompensator
_1d14a41d-4153-4a7e-bd05-1c57b6a44052,CP-01,07   HLI CB10   24 MVAR,true,C1,1883928,_a36c7764-43a1-46b0-b745-13d178a98567,ShuntCompensator
_97eee9f9-4880-4511-8e3a-20f4f1125557,CP-01,07   MID CB10   24 MVAR,true,C1,1884180,_52785f23-8a8e-428a-9d96-8cdffeaac430,ShuntCompensator
_818a1df2-9eec-41cb-af9a-c3633252f96d,CP-01,07   CRV 500 KV 75 MVAR,true,C1,1885787,_bb0aeab8-f44e-4dd2-b020-c0b8acc762c1,ShuntCompensator
_f336d581-31e4-4267-89ed-ed782e8856e0,RE-07,07   DVR 500 KV 100 MVAR,true,R7,1885947,_63e29cfe-591f-4f81-92c0-44b1c0931304,ShuntCompensator
_1cf1febe-ece0-4f49-af15-73d9f902a7d9,RE-01,07   DVR RT_15 37.5 MVAR,true,R1,1886111,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator
_a943c7c2-7860-4147-ae94-32ab58e66544,RE-02,07   DVR RT_16 37.5 MVAR,true,R2,1886113,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator
_4885cf77-8ae6-4c6b-9bad-e46a1f6a68d6,RE-03,07   DVR RT_17 37.5 MVAR,true,R3,1886115,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator
_d2e0e661-5abe-4c61-8e4e-b0a3d2a42760,RE-04,07   DVR RT_18 37.5 MVAR,true,R4,1886117,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator
_eea432a7-3269-47a3-b7a8-7909d505d98b,RE-05,07   DVR RT_19 37.5 MVAR,true,R5,1886119,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator
_c22e8e61-3243-4ebe-a3be-b8c4523b95a5,RE-06,07   DVR RT_20 37.5 MVAR,true,R6,1886121,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator
_aa86c212-7122-40d6-b10b-d84d788dfca3,RE-01,07   HND RT_01  25 MVAR,true,R1,1887622,_a074c168-4310-4048-a4af-cf6d1f4fd9f2,ShuntCompensator
_0cd01c15-56b3-4d1f-983f-677df094d0ae,RE-01,07   MRG RT_01 37.5 MVAR,true,R1,1887924,_889aedb0-79f4-4c28-8ae2-a6554a5a9c63,ShuntCompensator
_e8c1d39e-2282-4332-b039-30874160cd19,RE-01,07   SRN RT_01 37.5 MVAR,true,R1,1888420,_1a029b28-84fe-4ed5-b3a9-5d646a10b2da,ShuntCompensator
_44ed6b18-3c3a-4cef-bc59-5c3dfba1271f,RE-02,07   SRN RT_02 37.5 MVAR,true,R2,1888422,_1a029b28-84fe-4ed5-b3a9-5d646a10b2da,ShuntCompensator
_6b221e59-7e12-4acb-a9ef-2d8f57d12138,RE-03,07   SRN RT_03 37.5 MVAR,true,R3,1888424,_1a029b28-84fe-4ed5-b3a9-5d646a10b2da,ShuntCompensator
_9e29646d-ce10-484f-b77e-89d8a51f9eb0,RE-04,07   SRN RT_04 37.5 MVAR,true,R4,1888426,_1a029b28-84fe-4ed5-b3a9-5d646a10b2da,ShuntCompensator
_8fa87ddb-5abe-46e8-b3bf-8c5235be0c91,CP-01,07   VLY NORTH_BC_1,true,C1,1889116,_91edb26f-b50b-446a-87fa-4c1ef4a984e8,ShuntCompensator
_904a72c3-d8f1-44c9-b5d8-99052404eaca,CP-02,07   VLY SOUTH_BC_2,true,C2,1889118,_91edb26f-b50b-446a-87fa-4c1ef4a984e8,ShuntCompensator
_98621a5d-bfea-403e-8a54-4b803a1af598,RE-01,07   ESC RT_01 37.5 MVAR,true,R1,1890026,_502d7b0d-a4cb-40c3-becf-4a75ae88db51,ShuntCompensator
_fdee043a-ca97-4b53-9e62-ae880c0811eb,RE-02,07   ESC RT_02 37.5 MVAR,true,R2,1890028,_502d7b0d-a4cb-40c3-becf-4a75ae88db51,ShuntCompensator
_d48c34b1-a345-4afd-aeaf-fe9b7783dae7,CP-01,07   MGL CP-NORTH_BC,true,C1,1890427,_77701fcd-41bb-46a3-92ad-1b9a59a08e0a,ShuntCompensator
_41a543b3-e5c8-47b8-a32d-be311ded8731,CP-02,07   MGL CP-SOUTH_BC,true,C2,1890429,_77701fcd-41bb-46a3-92ad-1b9a59a08e0a,ShuntCompensator
_1bb3ddeb-e9a6-4d82-8925-13c884c80b7a,RE-01,07   MGL RT_01 37.5 MVAR,true,R1,1890503,_20b9098b-4aae-49b8-b122-419aef583280,ShuntCompensator
_e2508aa3-986b-457b-97a2-8ff8a42eee42,RE-02,07   MGL RT_02 37.5 MVAR,true,R2,1890505,_20b9098b-4aae-49b8-b122-419aef583280,ShuntCompensator
_307934e4-e939-40a7-96ba-01b01e48c868,RE-03,07   MGL RT_03 37.5 MVAR,true,R3,1890507,_20b9098b-4aae-49b8-b122-419aef583280,ShuntCompensator
_c29c8faa-7cd3-4a4a-a7ad-68d3d67037b4,RE-04,07   MGL RT_04 37.5 MVAR,true,R4,1890509,_20b9098b-4aae-49b8-b122-419aef583280,ShuntCompensator
_e1a6f828-3943-448f-bc59-0d7d2a39dc85,CP-01,07   PQS CAP 1 230KV,true,C1,1892036,_e50ecbfa-ae37-414c-b24f-c49018741a1f,ShuntCompensator
_4c5d2b54-0e68-4d53-b201-c9c0ea4e1dbf,CP-02,07   PQS CAP 2 230KV,true,C2,1892038,_e50ecbfa-ae37-414c-b24f-c49018741a1f,ShuntCompensator
_fa8fb2de-af14-4d5b-a0dd-844474c4669e,CP-03,07   PQS CAP 3 230KV,true,C3,1892040,_e50ecbfa-ae37-414c-b24f-c49018741a1f,ShuntCompensator
_61596345-3f0e-43ab-a153-f6605461680f,CP-04,07   PQS CAP 4 230KV,true,C4,1892042,_e50ecbfa-ae37-414c-b24f-c49018741a1f,ShuntCompensator
_c4dc01ef-ae29-44c7-a64e-ee6f2ebce45a,CP-01,07   SCT CP_01  21 MVAR,true,C1,1892427,_d4b14074-07c5-460f-9dd3-ef7397087491,ShuntCompensator
_49e1bf2a-9443-42eb-ac2e-e4ef0f5921bd,CP-02,07   SCT CP_02  21 MVAR,true,C2,1892429,_d4b14074-07c5-460f-9dd3-ef7397087491,ShuntCompensator
_ddefb415-23d4-4e70-bbe8-74ca50dafd30,RE-09,07   SCT RT_01  125 MVAR,true,R9,1892475,_f7b2d594-2f61-44d7-89e0-b77231a90707,ShuntCompensator
_ce1a08e2-fce9-4e05-a356-42addecceee9,RE-01,07   SCT RT_01 37.5 MVAR,true,R1,1892515,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_d6dfbadf-4b83-41d5-a6a3-35cce2a43e94,RE-02,07   SCT RT_02 37.5 MVAR,true,R2,1892517,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_8559f747-1d66-4755-b607-87da5d69b5f7,RE-03,07   SCT RT_03 37.5 MVAR,true,R3,1892519,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_cfe2c9a7-95da-4694-a126-d00bc99cae24,RE-04,07   SCT RT_04 37.5 MVAR,true,R4,1892521,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_9e653e9c-4685-4656-924b-b24ba76c3e40,RE-05,07   SCT RT_11 37.5 MVAR,true,R5,1892523,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_3edb75b1-de1d-4b44-a197-90a197387c08,RE-06,07   SCT RT_12 37.5 MVAR,true,R6,1892525,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_3de0ba68-bbfe-4b26-af99-e99ce2419ffe,RE-07,07   SCT RT_13 37.5 MVAR,true,R7,1892527,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_c03b1742-7f90-45b8-8d49-ec3fe2f73638,RE-08,07   SCT RT_14 37.5 MVAR,true,R8,1892529,_464f9317-e3e1-4764-8d64-c62280333223,ShuntCompensator
_e99bc927-c1fe-44bd-bc2b-2c4b3cd0de40,RE-01,07   HAS RT_01  114 MVAR,true,R1,1894924,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,ShuntCompensator
_24655496-0ad8-4e81-ac1d-07f682a0bdb4,RE-01,07   PVD RT_01  150 MVAR,true,R1,1895332,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,ShuntCompensator
_8f5c6b0c-f3cc-49ea-b60f-03e348252b9b,RE-01,07   IVY RT_01  100 MVAR,true,R1,1916507,_51965682-ed24-4d80-9f53-cfa9de104d2f,ShuntCompensator
_5e3ecd0d-baba-4127-89e4-0d30ea104780,CP-10,BLE_13__C10,true,C1,15948656,_7a3a0fb6-e88e-4719-90ed-c6445c5ab4a5,ShuntCompensator
_4c9c6cf6-9435-45f4-bb89-671cf1e443e9,CP-20,BLE_13__C20,true,C2,15948658,_7a3a0fb6-e88e-4719-90ed-c6445c5ab4a5,ShuntCompensator
_74e882cb-5753-4244-a2f2-01be7db5f3ea,CP-20,CAB_CP_20,true,C2,15949770,_43efa06a-8eca-4b36-8658-025db1d41d08,ShuntCompensator
_4ef51f9c-065a-4be8-a9fd-0657207738b6,CP-10,CAB_CP_10,true,C1,15949902,_02166592-833d-4ca0-bbcd-bcc05aa941cb,ShuntCompensator
_c6e8b2e6-3616-4123-b0ff-b5e71403ed5c,CP-11,CAD_CP_10A,true,C1,15950598,_4cd73314-3a4f-417a-8822-bb01dd8427d9,ShuntCompensator
_ba1b6f84-ad84-4403-92a5-53f74b5156e2,CP-10,CAD_CP_10,true,C1,15950812,_7d704d39-8915-456c-8f74-2e7bf6cf5002,ShuntCompensator
_0936a3b3-d581-4997-8812-d4c1f8c3e17e,CP-20,CAD_CP_20,true,C2,15950814,_7d704d39-8915-456c-8f74-2e7bf6cf5002,ShuntCompensator
_ecb2d297-13be-452d-988a-c42ef085c1b8,CP-10,CAF_CP_10,true,C1,15951739,_45dce60c-327a-45af-a8e0-6beb85853272,ShuntCompensator
_baf53dbc-b102-4b88-b4fc-85d9e160cdb6,CP-10,CAR_CP_10,true,C1,15955183,_341a68c0-00fb-401b-b67f-9b39cdc207a9,ShuntCompensator
_f62d9bf8-d395-4b51-9145-1f31001aff69,CP-10,CAS_CP_10,true,C1,15955838,_7a371e6d-7eef-40b2-a0bc-dc61b2061a2f,ShuntCompensator
_7f5c18bd-27bd-41ae-8242-c9864cd1715a,CP-10,CRE_CP_10,true,C1,15957147,_de27c042-74dd-4d26-bb5b-20159168a209,ShuntCompensator
_e9f51f66-78c3-4304-b2db-6b4cf6b4ffad,CP-10,DOM_CP_10,true,C1,16265214,_85bf50b6-2a4e-456f-b842-411442b51af6,ShuntCompensator
