"SynchronousMachine:
ID","SynchronousMachine:
VoltRegStatus","SynchronousMachine:
Description","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","SynchronousMachine:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_5b8ab394-2e20-48e1-9942-21d4fe497f07,Fixed Voltage Regulation,03SAU-PQ2,1367457,UNPQ2,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,,,,,
_84e594dc-b380-4916-97ac-53adbe9b4c8e,Fixed Voltage Regulation,03SAU-PQ3,1367459,UNPQ3,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,,,,,
_09e8edeb-591d-4079-bd44-6abd47c88e89,Fixed Voltage Regulation,03SAU-U2,1367461,UN-02,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,_62f2db84-9397-40bd-87f7-ad74172ff25b,1367462,T1,_09e8edeb-591d-4079-bd44-6abd47c88e89,Terminal
_dde7d0f6-2ad9-49ec-8864-0f75634e0cb5,Fixed Voltage Regulation,03SAU-U3,1367463,UN-03,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,_9f4d1dbb-9317-4dc6-ac20-00e4ed6ff0f0,1367464,T1,_dde7d0f6-2ad9-49ec-8864-0f75634e0cb5,Terminal
_a0562d7d-c3c8-4093-96c6-a9ab6ab15ee3,Fixed Voltage Regulation,03SAU-U4,1367465,UN-04,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,_a9fee9ba-f0f1-4538-9826-afca60f5da94,1367466,T1,_a0562d7d-c3c8-4093-96c6-a9ab6ab15ee3,Terminal
_5792e6d5-abcf-4242-9001-c809dbe0cd85,Fixed Voltage Regulation,03SAU-U5,1367467,UN-05,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,_85467dcb-3a91-4665-8ad7-7dddee6fbbb9,1367468,T1,_5792e6d5-abcf-4242-9001-c809dbe0cd85,Terminal
_d1fd2892-34c9-497a-b60b-839ed2ccf8de,Fixed Voltage Regulation,03SAU-U6,1367469,UN-06,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,_71d874bd-2f58-4469-85fd-3d34702ed6a3,1367470,T1,_d1fd2892-34c9-497a-b60b-839ed2ccf8de,Terminal
_cbdb71e4-6fc1-485d-894e-23c0ce9b9e29,Fixed Voltage Regulation,03SAU-U7,1367471,UN-07,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,_2dd70908-7bee-42c1-8aab-bed559dce08d,1367472,T1,_cbdb71e4-6fc1-485d-894e-23c0ce9b9e29,Terminal
_ca4ddb23-b95e-4220-ad53-668995532bf5,Fixed Voltage Regulation,03SAU-U8,1367473,UN-08,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,_ce1e8403-6834-45bd-9e9c-2a882c03d341,1367474,T1,_ca4ddb23-b95e-4220-ad53-668995532bf5,Terminal
_39c9f24c-7d93-4fe7-a375-629d9a56c75d,Fixed Voltage Regulation,07   BJT-U02,1396789,UN-02,_6308a719-0d9e-41f7-bccc-8d5dfad28461,SynchronousMachine,_6bfa58b5-ddbd-4970-bc22-1583dc6affd0,1396790,T1,_39c9f24c-7d93-4fe7-a375-629d9a56c75d,Terminal
_d05ed80c-b396-4c2e-a5ac-77ef06f88d8f,Fixed Voltage Regulation,07   BJT-PTA,1396808,UN-PTA,_32e19435-a63d-4e7a-81e3-c796a8f15d08,SynchronousMachine,_44f2b8ff-a918-468c-aa6c-97c6653a551e,1396820,T1,_948a6987-be56-4c6e-90fa-88c4270d6d57,Terminal
_aa51842e-5dc4-4422-ad50-a334020f404d,Fixed Voltage Regulation,07   BJT-U01,1396810,UN-01,_32e19435-a63d-4e7a-81e3-c796a8f15d08,SynchronousMachine,_eb434f96-3767-4b1d-849a-19ed93c14e37,1396811,T1,_aa51842e-5dc4-4422-ad50-a334020f404d,Terminal
_f32254f8-c1b4-4028-aca2-6d5aab5da70c,Fixed Voltage Regulation,07   CCM-U10,1397162,UN-10,_92235ed9-1a78-44ea-ae76-ea3364b3c7e9,SynchronousMachine,_c31ff675-b085-4b07-be9b-97df68025748,1397163,T1,_f32254f8-c1b4-4028-aca2-6d5aab5da70c,Terminal
_22794256-af95-44e9-b6c3-2dede339a773,Fixed Voltage Regulation,07   CCM-PTA,1397182,UN-PTA,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,,,,,
_ed202c90-b62b-4261-a7ec-c1780bd16867,Fixed Voltage Regulation,07   CCM-U01,1397184,UN-01,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,_30759072-03fd-48fe-bffa-fc7cb78daf20,1397185,T1,_ed202c90-b62b-4261-a7ec-c1780bd16867,Terminal
_7ee33b58-7eab-4769-9b1c-a3d38351afc8,Fixed Voltage Regulation,07   CCM-U02,1397186,UN-02,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,_aafa9294-e0ee-4a93-9097-4e0fc585cdc5,1397187,T1,_7ee33b58-7eab-4769-9b1c-a3d38351afc8,Terminal
_218e1589-6bbe-418c-9777-7815b2ed0488,Fixed Voltage Regulation,07   CCM-U03,1397188,UN-03,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,_7ac5ac3f-94e0-4f2c-b39b-44e87e64d659,1397189,T1,_218e1589-6bbe-418c-9777-7815b2ed0488,Terminal
_bbcbcc9d-24b0-454e-9ac8-f1d01173b276,Fixed Voltage Regulation,07   CCM-U04,1397194,UN-04,_e4a5cdf0-df8e-4f6c-97f6-2a4574cb4fb7,SynchronousMachine,_e71df9ef-fcb1-464e-9cc2-ccfe2851e687,1397195,T1,_bbcbcc9d-24b0-454e-9ac8-f1d01173b276,Terminal
_364b9e5d-8381-4d66-bc72-542bcc585b51,Fixed Voltage Regulation,07   CIP-U01,1398716,UN-01,_82dcfb72-d5ae-430d-bfa8-edfedd3bbf26,SynchronousMachine,_504aef40-fcfa-439d-b6ec-1fc71dcb20af,1398717,T1,_364b9e5d-8381-4d66-bc72-542bcc585b51,Terminal
_bcb25f47-e6ef-486c-ae87-54208887e853,Fixed Voltage Regulation,07   CPC-U10,1401262,UN-10,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,_ca4f34be-e0af-42da-a889-fb1d62d6c6a7,1401263,T1,_bcb25f47-e6ef-486c-ae87-54208887e853,Terminal
_b1614e73-26bb-4db2-afc1-fbf7c158c575,Fixed Voltage Regulation,07   CPC-U11,1401264,UN-11,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,_78361c29-f54a-4255-bdfa-8f30789e2c17,1401265,T1,_b1614e73-26bb-4db2-afc1-fbf7c158c575,Terminal
_7db271f5-ced4-41d9-bde1-ffb247474fa9,Fixed Voltage Regulation,07   CPC-U12,1401266,UN-12,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,_c37ba7a5-da34-44a5-874a-4bfef95d5fe1,1401267,T1,_7db271f5-ced4-41d9-bde1-ffb247474fa9,Terminal
_b09aecfc-0888-408a-9726-da26d94d2b02,Fixed Voltage Regulation,07   CPC-U13,1401268,UN-13,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,_b27aaf84-b347-4dfd-b93c-56ab2c14e8d3,1401269,T1,_b09aecfc-0888-408a-9726-da26d94d2b02,Terminal
_1463e76b-ba95-4709-9659-784f139080f9,Fixed Voltage Regulation,07   CPD-U06,1401532,UN-06,_7ea85a12-184a-4f8f-8fba-f60a12437e03,SynchronousMachine,_f7fb2a0e-c951-4377-bd0d-c959ef5ddc85,1401533,T1,_1463e76b-ba95-4709-9659-784f139080f9,Terminal
_3de39f7d-dea3-4ac4-9e5c-a7a7cfcdc9fc,Fixed Voltage Regulation,07   CPD-U07,1401534,UN-07,_7ea85a12-184a-4f8f-8fba-f60a12437e03,SynchronousMachine,_201fedb0-47b0-44d9-94d3-85e85a536b04,1401535,T1,_3de39f7d-dea3-4ac4-9e5c-a7a7cfcdc9fc,Terminal
_2d81246f-5e4c-4ceb-b344-3f288899522a,Fixed Voltage Regulation,07   CPT-U08,1401757,UN-08,_ccae2be0-0a62-44d3-ac69-4ef60e0ee72f,SynchronousMachine,_a3a52abe-1a3f-4cd7-9aac-58d1711603ff,1401758,T1,_2d81246f-5e4c-4ceb-b344-3f288899522a,Terminal
_1bda832a-4965-4f1f-997d-ce154d627ec0,Fixed Voltage Regulation,07   CPT-U09,1401759,UN-09,_ccae2be0-0a62-44d3-ac69-4ef60e0ee72f,SynchronousMachine,_9a119eae-408e-497a-ac15-d07ba145b1ea,1401760,T1,_1bda832a-4965-4f1f-997d-ce154d627ec0,Terminal
_929339d9-6163-4925-a73f-2deb6dd4f264,Fixed Voltage Regulation,07   CPU-U05,1402028,UN-05,_72163917-ebc3-4941-86e8-f93a99db13f4,SynchronousMachine,_b7665798-ed23-4fba-b359-60a07445b22e,1402029,T1,_929339d9-6163-4925-a73f-2deb6dd4f264,Terminal
_297c9e60-17ce-42a1-b9b2-30a6ade0a97b,Fixed Voltage Regulation,07   ESH-U01,1406630,UN-01,_c8dd7159-9ea9-4a90-8a3d-eaa4e9669c13,SynchronousMachine,_b84d6c04-61bb-4caa-b549-efbede539634,1406631,T1,_297c9e60-17ce-42a1-b9b2-30a6ade0a97b,Terminal
_fb805e99-0844-456e-93b7-5b0899d6300b,Fixed Voltage Regulation,07   GFM-U10,1406940,UN-10,_5A0BEE4B-3AD3-4012-9DA8-2D1ADC2C8325,SynchronousMachine,_c21a1021-9bf1-4d9c-8f73-fd8a2fd96547,1406941,T1,_fb805e99-0844-456e-93b7-5b0899d6300b,Terminal
_ed902535-c604-4cff-b7f0-dfab8434d912,Fixed Voltage Regulation,07   GFM-U11,1406942,UN-11,_5A0BEE4B-3AD3-4012-9DA8-2D1ADC2C8325,SynchronousMachine,_c88d23a1-2563-4323-8e98-8ea045eb298d,1406943,T1,_ed902535-c604-4cff-b7f0-dfab8434d912,Terminal
_4c1350d8-1345-4ab2-a746-826e79653b51,Fixed Voltage Regulation,07   LBM-U01,1410881,UN-01,_fcfb4da2-b45d-4a03-9be8-7b6a5f92a79b,SynchronousMachine,_48df6d2b-e4e2-4bd2-aabc-c7b50d3d1dff,1410871,T1,_089cad22-5095-4d28-848d-e58a7bef3202,Terminal
_cd745585-3faf-4e48-bc29-ba9b88532c9a,Fixed Voltage Regulation,07   MXI-U01,1415473,UN-01,_9b8993b5-9edc-49a4-8e61-a9f6c40c8387,SynchronousMachine,_bb68edd8-7b11-4083-960b-29406c1a0ec4,1415474,T1,_cd745585-3faf-4e48-bc29-ba9b88532c9a,Terminal
_a26dc49c-4b6e-4cc1-ad34-cb9d5325ba3b,Fixed Voltage Regulation,07   MXI-U02,1415475,UN-02,_9b8993b5-9edc-49a4-8e61-a9f6c40c8387,SynchronousMachine,_905332f1-c322-4531-910d-f93cfdf458c9,1415476,T1,_a26dc49c-4b6e-4cc1-ad34-cb9d5325ba3b,Terminal
_cbee83db-fd76-493c-abd0-1868d19b4e24,Fixed Voltage Regulation,07   MXI-U03,1415477,UN-03,_9b8993b5-9edc-49a4-8e61-a9f6c40c8387,SynchronousMachine,_3495306b-1a0f-4dcd-8082-fff3517fdad7,1415478,T1,_cbee83db-fd76-493c-abd0-1868d19b4e24,Terminal
_e7a64ed0-66b0-4c1d-8b0c-df2c241f3099,Fixed Voltage Regulation,07   PER-PTA,1422271,UN-PTA,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,_40cc026f-66bd-4e10-bb88-e5cc00631001,1422178,T1,_c1ff3376-a902-45ce-877b-719e6a88dc3c,Terminal
_c70e19b7-7239-4f29-b7ab-3bec80d116b9,Fixed Voltage Regulation,07   PER-U01,1422273,UN-01,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,_10139b0a-d211-42a6-bad2-5518727fde69,1422274,T1,_c70e19b7-7239-4f29-b7ab-3bec80d116b9,Terminal
_3c974045-e58a-438e-a60d-94346d356c35,Fixed Voltage Regulation,07   PER-U02,1422275,UN-02,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,_14e160c0-5a07-4922-90cd-b8f2f2e2afc8,1422276,T1,_3c974045-e58a-438e-a60d-94346d356c35,Terminal
_dac2a75f-e1c3-49db-8fc9-c04fa8122ba0,Fixed Voltage Regulation,07   PER-U03,1422277,UN-03,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,_23b9b2c3-831a-4c4f-9975-67da5374e9fc,1422278,T1,_dac2a75f-e1c3-49db-8fc9-c04fa8122ba0,Terminal
_f5f7fd58-2382-47a0-988e-c26ea2980737,Fixed Voltage Regulation,07   PER-U04,1422279,UN-04,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,_5b2cf05a-01d2-45c2-978f-eecab2f62557,1422280,T1,_f5f7fd58-2382-47a0-988e-c26ea2980737,Terminal
_b45bd9bf-c3a8-434b-9491-a93a8af01893,Fixed Voltage Regulation,07   PER-U05,1422281,UN-05,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,_3df54920-2dbd-4572-8f8e-09e210ecfb19,1422282,T1,_b45bd9bf-c3a8-434b-9491-a93a8af01893,Terminal
_f1b42303-7e71-496d-a46c-dc0e2ad61faa,Fixed Voltage Regulation,07   PFC-U01,1422666,UN-PTA,_30b65721-5cee-4291-83bf-9ebd0189797d,SynchronousMachine,_334de854-ae01-4030-892e-4258129af5b2,1422651,T1,_b24316ee-52ee-4d5d-9650-a7761698b734,Terminal
_2c4d6105-33c6-4493-97b8-05738766ff6a,Fixed Voltage Regulation,07   PJZ-U11,1425312,UN-11,_cb00be1e-4bbc-4fb7-ace8-276d2123a515,SynchronousMachine,_0fa3e63f-5eb8-4cf6-986a-e7f5d4ceb4e3,1425313,T1,_2c4d6105-33c6-4493-97b8-05738766ff6a,Terminal
_35edea0a-6c60-472e-a1fd-cfacb8be0f8c,Fixed Voltage Regulation,07   PJZ-U05,1425321,UN-05,_6e90d586-cf49-48b7-bdc3-58ab7624d77f,SynchronousMachine,_3c309cef-2f3f-414a-a7bd-e0094098c3d1,1425322,T1,_35edea0a-6c60-472e-a1fd-cfacb8be0f8c,Terminal
_3887ab02-bf6f-449d-8a05-b86cf94b18ab,Fixed Voltage Regulation,07   PJZ-U06,1425323,UN-06,_6e90d586-cf49-48b7-bdc3-58ab7624d77f,SynchronousMachine,_0d5336e9-b2aa-4fc1-8a5f-37e2ec1c5c67,1425324,T1,_3887ab02-bf6f-449d-8a05-b86cf94b18ab,Terminal
_4acd23ef-9399-4c06-bfa6-e23a8a858ac0,Fixed Voltage Regulation,07   PJZ-PTA,1425333,UN-PTA,_46d70f9a-6655-4f0c-90f4-2618ac54649e,SynchronousMachine,_c97009bb-c460-48b2-8e79-58241a9c4cfc,1425106,T1,_ddbe9f0a-6291-47a9-aebf-d7c81dd7cdd4,Terminal
_ddd68c03-8e59-4e99-8b84-14de5866183c,Fixed Voltage Regulation,07   PJZ-U10,1425335,UN-10,_46d70f9a-6655-4f0c-90f4-2618ac54649e,SynchronousMachine,_7bcbc30a-bf6b-4e59-8be9-96208f1f2d0a,1425336,T1,_ddd68c03-8e59-4e99-8b84-14de5866183c,Terminal
_64115570-101f-44fd-a274-fbe9ac318a8a,Fixed Voltage Regulation,07   PJZ-U07,1425345,UN-07,_1c38b5f6-dac3-45d2-8be6-2e708b3a6df7,SynchronousMachine,_ab4571f5-2071-470f-a569-7537c6a18e16,1425346,T1,_64115570-101f-44fd-a274-fbe9ac318a8a,Terminal
_d1daf18e-24df-409b-894f-f45b707c1f7f,Fixed Voltage Regulation,07   PJZ-U08,1425362,UN-08,_a77f002c-9fe6-46ef-86a7-c5afeb065519,SynchronousMachine,_0c7968cf-85e1-4eb6-bd23-e898d4eff5bf,1425363,T1,_d1daf18e-24df-409b-894f-f45b707c1f7f,Terminal
_4a7c32aa-dd25-4638-beb5-92de6d0a3564,Fixed Voltage Regulation,07   PJZ-U09,1425364,UN-09,_a77f002c-9fe6-46ef-86a7-c5afeb065519,SynchronousMachine,_f0466cb4-89d0-4242-829d-002d03ab55aa,1425365,T1,_4a7c32aa-dd25-4638-beb5-92de6d0a3564,Terminal
_df54f456-662a-4f78-9520-f200a0ba3af2,Fixed Voltage Regulation,07   PSM-U01,1428380,UN-01,_767eda6a-5bdc-4bd5-8953-50e109321773,SynchronousMachine,_b7c6be94-fb86-4fc8-8ae6-cbb52f8f7d2c,1428381,T1,_df54f456-662a-4f78-9520-f200a0ba3af2,Terminal
_e2245d54-852a-4f53-b0ed-1d82dac3183c,Fixed Voltage Regulation,07   RUS-U01,1433174,UN-01,_62610f2f-90f9-456c-bf23-8b13a9256e58,SynchronousMachine,_95437a8a-676b-4672-9dba-726dee636d1a,1433175,T1,_e2245d54-852a-4f53-b0ed-1d82dac3183c,Terminal
_11faf485-fee2-4809-8fa3-6c38f07b5efe,Fixed Voltage Regulation,07   SFC-U01,1435879,UN-01,_6375bacd-b67c-4175-ae96-1c090542f46c,SynchronousMachine,_5b93b005-135b-4041-8250-db6f42bc8d17,1435880,T1,_11faf485-fee2-4809-8fa3-6c38f07b5efe,Terminal
_9a00b9a3-2df4-4b2f-a0f6-36ea0f025b6c,Fixed Voltage Regulation,04CCT-U1,1438089,UN-01,_30a3720c-63e7-42df-be5a-421591d96862,SynchronousMachine,_b3680396-5c8a-46b8-99af-6d96e0603620,1438090,T1,_9a00b9a3-2df4-4b2f-a0f6-36ea0f025b6c,Terminal
_bd00a0ba-3c1c-4745-b718-308a75c13453,Fixed Voltage Regulation,04UEN-U1,1446770,UN-01,_3c9f8a2f-4e7f-4b58-b61f-cab4e622e0dc,SynchronousMachine,_2b2afdbd-11e9-40e2-8773-cd5042734400,1446771,T1,_bd00a0ba-3c1c-4745-b718-308a75c13453,Terminal
_e7960bcf-a6c8-4f12-ac69-7240ece0e091,Fixed Voltage Regulation,04UEN-U2,1446772,UN-02,_3c9f8a2f-4e7f-4b58-b61f-cab4e622e0dc,SynchronousMachine,_103c10b5-98af-44e2-823f-792608e0f5e9,1446773,T1,_e7960bcf-a6c8-4f12-ac69-7240ece0e091,Terminal
_0fc5067e-9570-4eff-84fe-445d4408df14,Fixed Voltage Regulation,04TUD-U1,1446822,UN-01,_c3755e58-cd7e-481f-907c-66748881637a,SynchronousMachine,_28e07c48-67a3-4912-b71c-2160973719aa,1446823,T1,_0fc5067e-9570-4eff-84fe-445d4408df14,Terminal
_0d16da10-8014-4afe-b333-73b68f8e7927,Fixed Voltage Regulation,04TPO-U1,1447016,UN-01,_40705115-5ce2-4db0-ba2b-567f4f7fb088,SynchronousMachine,_8bccc250-3704-451d-a64a-04677bd2d82a,1447017,T1,_0d16da10-8014-4afe-b333-73b68f8e7927,Terminal
_77ce5c37-9245-48ff-a315-7d7ab4ea695e,Fixed Voltage Regulation,04TPO-U2,1447018,UN-02,_40705115-5ce2-4db0-ba2b-567f4f7fb088,SynchronousMachine,_eda2bc78-a59e-4209-8f6a-ad3061e1aa50,1447019,T1,_77ce5c37-9245-48ff-a315-7d7ab4ea695e,Terminal
_42574154-c87d-4a0d-8435-10668ca00a3b,Fixed Voltage Regulation,04TPD-PTA,1447875,UNPTA,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,,,,,
_e0af2378-33c4-400b-92bb-10a4681cb0e4,Fixed Voltage Regulation,04TPD-U1,1447877,UN-01,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,_59bdcc71-0132-4797-8c6d-2981ed65ba8d,1447878,T1,_e0af2378-33c4-400b-92bb-10a4681cb0e4,Terminal
_dfb12edf-ea08-44e8-afa7-560a07b69f21,Fixed Voltage Regulation,04TPD-U2,1447879,UN-02,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,_b1a110b7-04fa-4269-bd25-39b0f85ce6c2,1447880,T1,_dfb12edf-ea08-44e8-afa7-560a07b69f21,Terminal
_e7336754-2c54-4899-b598-ed778365eb74,Fixed Voltage Regulation,04TPD-U3,1447881,UN-03,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,_3c38b886-2651-4020-8b46-bbb5309b6b5d,1447882,T1,_e7336754-2c54-4899-b598-ed778365eb74,Terminal
_f1ad50a5-08e2-48de-80aa-0a74d598d7f7,Fixed Voltage Regulation,04TBT-PTA,1448443,UNPTA,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,,,,,
_6729dbe9-b18d-4045-94b0-2446e3fbb445,Fixed Voltage Regulation,04TBT-U1,1448445,UN-01,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,_2c4eea8a-a011-4fde-a26f-c720c82c720b,1448446,T1,_6729dbe9-b18d-4045-94b0-2446e3fbb445,Terminal
_276568bd-e4e5-4469-840e-905cb2607ddd,Fixed Voltage Regulation,04TBT-U2,1448447,UN-02,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,_f1f82434-9986-4456-b57b-9607930bd69a,1448448,T1,_276568bd-e4e5-4469-840e-905cb2607ddd,Terminal
_cce2edf6-384f-413f-bd6c-8ffc9e4452a5,Fixed Voltage Regulation,04TBT-U3,1448449,UN-03,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,_2e7e3ec8-3775-4b8f-820d-aa6989f50b3e,1448450,T1,_cce2edf6-384f-413f-bd6c-8ffc9e4452a5,Terminal
_0b025ce6-d87e-40f3-83e8-0a2acf3230af,Fixed Voltage Regulation,04SLA-U1,1450287,UN-01,_23d6d0d3-cfd4-4c15-a0cf-7f95d1d35415,SynchronousMachine,_43a71a4f-256d-48f7-b29a-c2e7f1607e3c,1450288,T1,_0b025ce6-d87e-40f3-83e8-0a2acf3230af,Terminal
_010f3c26-6dce-4ce3-9f46-8a13e3891b41,Fixed Voltage Regulation,04SLA-U2,1450289,UN-02,_23d6d0d3-cfd4-4c15-a0cf-7f95d1d35415,SynchronousMachine,_d655f18b-cebc-4d80-8516-b63c2148fc08,1450290,T1,_010f3c26-6dce-4ce3-9f46-8a13e3891b41,Terminal
_24b135d6-1af5-469a-b16b-c31d5d6ff22f,Fixed Voltage Regulation,04PSU-U1,1452440,UN-01,_37da7e94-e7ec-4c67-89bd-680fdefc04a1,SynchronousMachine,_9d18380a-52d4-424e-beb9-0b6fb97598d2,1452441,T1,_24b135d6-1af5-469a-b16b-c31d5d6ff22f,Terminal
_c903ab60-0562-43d0-bc4d-2999124c0450,Fixed Voltage Regulation,04PLD-U1,1453604,UN-01,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,_03138d62-2199-4e22-99ed-8a42d64cdec8,1453605,T1,_c903ab60-0562-43d0-bc4d-2999124c0450,Terminal
_cd92f8c7-6934-4c52-a5af-c0904084c8e7,Fixed Voltage Regulation,04PLD-U2,1453606,UN-02,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,_6a469966-a0aa-4e67-a529-c915e1899b85,1453607,T1,_cd92f8c7-6934-4c52-a5af-c0904084c8e7,Terminal
_243f14f6-5a1f-4f4a-987a-9839228aaffc,Fixed Voltage Regulation,04PLD-U3,1453608,UN-03,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,_2601c930-8b8f-4026-9768-4b393ea47353,1453609,T1,_243f14f6-5a1f-4f4a-987a-9839228aaffc,Terminal
_bf8696d3-5fef-4e9b-a77e-d1145cc55a8d,Fixed Voltage Regulation,04PLD-U4,1453610,UN-04,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,_21521535-a507-42d4-a07e-1a0bd2e59f07,1453611,T1,_bf8696d3-5fef-4e9b-a77e-d1145cc55a8d,Terminal
_4a968984-7d9d-400c-90f8-3e18cc4bac91,Fixed Voltage Regulation,04OVI-U1,1455701,UN-01,_de058cb1-2ed4-4dda-bf82-8e78072dee06,SynchronousMachine,_5c5cbf1e-4d7f-4df4-87f6-511b4cb635e5,1455702,T1,_4a968984-7d9d-400c-90f8-3e18cc4bac91,Terminal
_8a0f9611-f68d-44cc-b76d-0ce4d7ab22af,Fixed Voltage Regulation,04OVI-U2,1455703,UN-02,_de058cb1-2ed4-4dda-bf82-8e78072dee06,SynchronousMachine,_533506b2-827e-432c-bf5c-2e013f6e1148,1455704,T1,_8a0f9611-f68d-44cc-b76d-0ce4d7ab22af,Terminal
_1d13d98d-c83e-4228-b979-f8c0daccf3c1,Fixed Voltage Regulation,04ORJ-U1,1455763,UN-01,_99f4fb47-b51a-401e-86c9-6a05a5fdd24f,SynchronousMachine,_416080b9-ea17-45f9-a17a-13a5c9fa6bb5,1455764,T1,_1d13d98d-c83e-4228-b979-f8c0daccf3c1,Terminal
_9848a73a-8fa8-4d8f-b65f-7db01d64eb31,Fixed Voltage Regulation,04NVL-U1,1456146,UN-01,_ed4cdd70-6263-46a7-8ff3-ca4592699ca5,SynchronousMachine,_94cf6492-7daa-423a-a6a0-3a0c82341a9b,1456147,T1,_9848a73a-8fa8-4d8f-b65f-7db01d64eb31,Terminal
_1d2eb4eb-e058-48c9-8d77-e60cec3822d9,Fixed Voltage Regulation,04NVL-U2,1456148,UN-02,_ed4cdd70-6263-46a7-8ff3-ca4592699ca5,SynchronousMachine,_a2df2038-562c-4989-aeb1-1cb77edf4a79,1456149,T1,_1d2eb4eb-e058-48c9-8d77-e60cec3822d9,Terminal
_c3e1bcb4-e07f-431b-a00a-bcae7396297a,Fixed Voltage Regulation,04NVL-U3,1456150,UN-03,_ed4cdd70-6263-46a7-8ff3-ca4592699ca5,SynchronousMachine,_35b3b117-b9b1-4fdc-8300-99b8726ce43f,1456151,T1,_c3e1bcb4-e07f-431b-a00a-bcae7396297a,Terminal
_5c71bd9a-d338-4009-b752-e6b4cdd8a38e,Fixed Voltage Regulation,04NSO-U1,1456473,UN-01,_fdbe5ae7-460c-4e83-89a5-0dbb50787f2f,SynchronousMachine,_aa63163b-9530-4387-816b-e3ec0362db20,1456474,T1,_5c71bd9a-d338-4009-b752-e6b4cdd8a38e,Terminal
_4a2e2ac2-a5a2-4c4e-963a-c4b054ddcd2a,Fixed Voltage Regulation,04MZD-U1,1458498,UN-01,_f3fe19e2-1bbd-4060-88b7-423bd2af2429,SynchronousMachine,_93062dcf-069a-4b3a-8593-5a97648889f0,1458499,T1,_4a2e2ac2-a5a2-4c4e-963a-c4b054ddcd2a,Terminal
_2bf2b07a-3247-49a1-b5bb-4c7f7854ec51,Fixed Voltage Regulation,04MZD-U2,1458500,UN-02,_f3fe19e2-1bbd-4060-88b7-423bd2af2429,SynchronousMachine,_5f10af8b-bd52-4bf6-847a-808d7de4f257,1458501,T1,_2bf2b07a-3247-49a1-b5bb-4c7f7854ec51,Terminal
_9d4fb9d6-5741-4a7f-8aa2-d91c5527bdcc,Fixed Voltage Regulation,04MZD-U3,1458515,UN-03,_284141f3-b229-4d2d-b3ca-0e4ed223ed40,SynchronousMachine,_0cd6c853-ce19-4c8b-af2c-689617d10d5c,1458516,T1,_9d4fb9d6-5741-4a7f-8aa2-d91c5527bdcc,Terminal
_da45bb90-fc1f-4946-84d2-9080f0b176a3,Fixed Voltage Regulation,04MRI-U1,1459558,UN-01,_78582d06-dc8d-4402-a638-1b02fb28205b,SynchronousMachine,_d939161c-1cbf-4c03-82c8-e3b154fa09b4,1459559,T1,_da45bb90-fc1f-4946-84d2-9080f0b176a3,Terminal
