"TransformerWinding:
ID","TransformerWinding:
InternalId","TransformerWinding:
Name","TransformerWinding:
Parent","TransformerWinding:
ObjectType","BaseVoltage:
Path","BaseVoltage:
InternalId","BaseVoltage:
Name","TransformerWinding:
ConductingEquipmentUsesABaseVoltage:
BaseVoltage:
ID","BaseVoltage:
Parent","BaseVoltage:
ObjectType"
_d5f2df9d-85aa-41a3-b4b7-a7a634a2344e,1280128,Baja,_f8161b18-cbf4-4d8e-950e-02d68d9d9754,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1c64d12e-9aee-4d66-b878-a7fc29c9af0e,1280406,Alta,_e734d116-ef2b-4cb9-9364-dd62b575a173,TransformerWinding,Network/.Base Voltages/Base 69,590820,Base 69,_8f15c37e-24d4-4d71-9a03-9ca4b5697e70,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e97f9bee-99ce-4804-937f-23517080d970,1280408,Baja,_e734d116-ef2b-4cb9-9364-dd62b575a173,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1d5892ec-34da-4588-afd8-a7a6f0f36fcb,1280652,Alta,_5d9bd601-ab20-4995-ae48-43c169fd4913,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_50882c85-358b-4453-ba68-cb55eaa3dee4,1280654,Baja,_5d9bd601-ab20-4995-ae48-43c169fd4913,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7375b3d8-b723-4642-9ae9-66a2c082a6cc,1280940,Alta,_0f8fe98c-5966-454d-b21a-2fa6093598ac,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_32861b42-e78e-449b-881f-bf9b9cd24e84,1280942,Baja,_0f8fe98c-5966-454d-b21a-2fa6093598ac,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_476a8a8d-cc31-4209-844c-d69723ab0fc1,1281098,Alta,_c6b7cf64-2d8e-42cf-a24b-9d3fe548cafe,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f5870e5b-96bb-4c53-83d4-62cdace245cd,1281100,Baja,_c6b7cf64-2d8e-42cf-a24b-9d3fe548cafe,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ed0a7e56-d8bb-4b87-91e2-5aff2e909311,1281256,Alta,_82d2daa0-669a-4001-a73b-a2e713060bb5,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2c39723c-5c1d-4b2c-affd-221014ae8820,1281258,Baja,_82d2daa0-669a-4001-a73b-a2e713060bb5,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bcde48eb-c3c9-4352-b5e6-78546716ae1e,1281553,Alta,_e5f46391-9011-4f3a-b604-dd034b4c8063,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2e57f7ea-f418-4c1b-8826-47d7ba8ac994,1281555,Baja,_e5f46391-9011-4f3a-b604-dd034b4c8063,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_04d59d50-074b-4b46-a13c-272c817dabca,1281559,Alta,_54a67559-7eb0-4955-89c4-9cfe8b2b3642,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b0e26a56-a9ed-4e09-a9b0-94fe6196a506,1281561,Baja,_54a67559-7eb0-4955-89c4-9cfe8b2b3642,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ac8854c2-f88c-4898-bb28-1bce07cad6c5,1281834,Alta,_6b10a2bf-44a0-4106-a460-7fcd3df7fa46,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a0effc1b-8f9f-48ed-951c-9394e460352a,1281836,Baja,_6b10a2bf-44a0-4106-a460-7fcd3df7fa46,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4d63ba10-65f5-483a-9eac-673fddf2b183,1282000,Alta,_ee7fb184-fa45-47f0-ad7b-eed2981bad9c,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_092ef9fa-fd65-4a74-885a-ab8c08b5fcef,1282002,Baja,_ee7fb184-fa45-47f0-ad7b-eed2981bad9c,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5aef2a2b-8af7-4bae-9c0b-5582708c0bdc,1282160,Alta,_f3d9f943-32c9-4be1-af82-68fbbfc8b35c,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7d1fb233-ad12-4755-912c-6888a3461f06,1282162,Baja,_f3d9f943-32c9-4be1-af82-68fbbfc8b35c,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7876d092-4a8a-49e6-b237-832160bbf510,1282318,Alta,_ba95349b-048f-476f-880f-f8ee6774536a,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_77c13ab5-f7c3-40c1-84fb-a305b4416fb8,1282320,Baja,_ba95349b-048f-476f-880f-f8ee6774536a,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_87fdc577-9668-49ab-a123-f472e5886e05,1282489,Alta,_cdb1414c-cf29-43fa-8776-7060fc46ea5f,TransformerWinding,Network/.Base Voltages/Base 69,590820,Base 69,_8f15c37e-24d4-4d71-9a03-9ca4b5697e70,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ed34dcca-8a6b-461e-99fd-94fabbf22026,1282491,Baja,_cdb1414c-cf29-43fa-8776-7060fc46ea5f,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f217e09f-4049-44c2-8acd-e21fa083096c,1282651,Alta,_1bb70c5e-4995-4fe3-b2a1-a171c677d5a1,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1697a08c-8c9e-43cd-82e6-624c5738f908,1282653,Baja,_1bb70c5e-4995-4fe3-b2a1-a171c677d5a1,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3a721f4b-a87e-442f-ac13-502e9399e655,1282809,Alta,_6f59bcf4-131c-49aa-b76c-d92a1a75b995,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4bcac515-0593-4754-976d-92729e670c26,1282811,Baja,_6f59bcf4-131c-49aa-b76c-d92a1a75b995,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f4c9e549-16e4-46ba-9f03-a218393ad608,1282986,Alta,_753a6316-23ac-4d78-9a16-99f2769ef331,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4681f332-3017-4617-9681-ee0ac18968bc,1282988,Baja,_753a6316-23ac-4d78-9a16-99f2769ef331,TransformerWinding,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fbf270a1-ef41-423b-8853-a8ef2fb6bb64,1282992,Alta,_cedd5a89-26b1-4fd3-b0ba-bfa98d132aa0,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_96473360-ef79-4249-b7ae-25b7b9d86447,1282994,Baja,_cedd5a89-26b1-4fd3-b0ba-bfa98d132aa0,TransformerWinding,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e4d338e1-8e51-407f-ab01-04dca6fcc8ab,1283240,Alta,_c9ec7a8c-9004-44b3-9cbe-e3b5aa1669c9,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_92be7538-9c83-45a9-b0a1-33ae3c13dce3,1283242,Baja,_c9ec7a8c-9004-44b3-9cbe-e3b5aa1669c9,TransformerWinding,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f6e76dfc-91e1-49aa-9567-98cfc39f69e7,1283393,Alta,_2ffa0392-8d8e-4c4f-966b-7ee9761d16d1,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9fdf9655-34a0-4f2f-be6c-34f69735e86a,1283395,Baja,_2ffa0392-8d8e-4c4f-966b-7ee9761d16d1,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_acaac799-8821-4779-8485-61b224ea1835,1283542,Alta,_c7b47adf-7584-43fb-98c5-8bb7353084e1,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d6eb29ff-197c-432f-b716-fb6fd7bce253,1283544,Baja,_c7b47adf-7584-43fb-98c5-8bb7353084e1,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_808efe2f-79a4-4066-b2a4-fb007dfd1030,1283736,Alta,_27c06791-ebd0-4406-a341-a3e8cbbe946d,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6fa9781c-f984-4d6a-b743-6a0eb84d3461,1283738,Baja,_27c06791-ebd0-4406-a341-a3e8cbbe946d,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4231ff07-da12-4c06-be42-53d02e34b6b6,1283742,Alta,_ae1d174f-3bdb-42ae-ba9a-fc0fe1430709,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_040281f1-d2bf-4bdb-9088-e53595bec1f6,1283744,Baja,_ae1d174f-3bdb-42ae-ba9a-fc0fe1430709,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ffbb5495-b3c4-449a-bd33-7f73dd6a1c23,1284002,Alta,_65de1bc2-362f-4068-84d6-f3fe6b57713a,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7739474d-0b7b-49d1-a04e-fddc9d703cd7,1284004,Baja,_65de1bc2-362f-4068-84d6-f3fe6b57713a,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fe0143e7-b8c2-4fd6-8e5b-27132604e3d7,1284144,Alta,_d42d2ffe-2db5-430a-a642-209468f18bd5,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b05c4dbf-e033-49a5-9ba4-cf8449bd3298,1284146,Baja,_d42d2ffe-2db5-430a-a642-209468f18bd5,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b6437e83-81b4-485d-a48c-26ec962952df,1284284,Alta,_6860171b-5747-44c3-8b4e-4e5c676e9a11,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d5bb81b2-99d5-4767-b6bf-fe873ad143fb,1284286,Baja,_6860171b-5747-44c3-8b4e-4e5c676e9a11,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cb519564-2ea1-45db-851b-cccd35ee34a9,1284472,Alta,_bab0aa1f-da76-4c54-83ac-4a28e62f6d4f,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_25bb495a-43a3-44ef-b319-c18354359626,1284474,Baja,_bab0aa1f-da76-4c54-83ac-4a28e62f6d4f,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_57464bc8-3902-4a57-8be6-6b2a506ec280,1284478,Alta,_1f874f27-f474-4280-9d5d-ceb9bee9a1cb,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2d071f89-01d3-4d58-8743-03e1c65ceb85,1284480,Baja,_1f874f27-f474-4280-9d5d-ceb9bee9a1cb,TransformerWinding,Network/.Base Voltages/Base 69,590820,Base 69,_8f15c37e-24d4-4d71-9a03-9ca4b5697e70,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3480e702-a686-415a-9bb1-31157aa97deb,1284734,Alta,_01f16a45-fc82-4e28-bce8-09f692746b28,TransformerWinding,Network/.Base Voltages/Base 69,590820,Base 69,_8f15c37e-24d4-4d71-9a03-9ca4b5697e70,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a6ee7f16-5498-4b2f-a4dc-6638092d4701,1284736,Baja,_01f16a45-fc82-4e28-bce8-09f692746b28,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_24e0029f-3331-4da6-a084-064bbba55415,1284888,Alta,_87eecab1-0613-4508-85d2-198fefb768c7,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6cdf7f46-5f48-4c0b-8950-955ed4c3782a,1284890,Baja,_87eecab1-0613-4508-85d2-198fefb768c7,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5f039436-51d3-4847-914e-f5c07f3b26f1,1285071,Alta,_24ccd69a-fce5-43b9-9785-81a7d01c743a,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_190ad868-8567-4a7f-bc70-d8d23fc3fc26,1285073,Baja,_24ccd69a-fce5-43b9-9785-81a7d01c743a,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e9be978a-82ba-45d5-83e0-8d49d9b7ce93,1285077,Alta,_7354033b-113c-4fe7-9739-d46d86f62b05,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7eaa38b8-89fe-49b5-9286-eae4d3e02e34,1285079,Baja,_7354033b-113c-4fe7-9739-d46d86f62b05,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b5a5328b-97ef-4f00-9609-c88761010004,1285643,Alta,_90e7ad90-7777-43f7-8419-afd2c3a96bf1,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_24a68ecf-2055-4f03-9280-3e5dffdd49de,1285645,Baja,_90e7ad90-7777-43f7-8419-afd2c3a96bf1,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_27bc26d5-5478-40c9-b070-f4587fbd1387,1285784,Alta,_4b8dbce5-1f44-43c7-91b6-faebf5d18395,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e44ecc97-7b6f-4e64-b001-0add9d4d3b72,1285786,Baja,_4b8dbce5-1f44-43c7-91b6-faebf5d18395,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a2ea54ad-dc5e-4329-973d-449a4babeef1,1285925,Alta,_0479fada-7fd2-4928-87cb-567b3e662c17,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bc552c3a-ce5e-4316-9985-5ef970e93b13,1285927,Baja,_0479fada-7fd2-4928-87cb-567b3e662c17,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_166265b6-29b2-4433-a31c-c3261d6c4c0c,1285999,Alta,_49d278f0-f37f-42c0-89ad-feb80bb8c24d,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cfa82664-6a13-4165-8638-d03117b93fa8,1286001,Baja,_49d278f0-f37f-42c0-89ad-feb80bb8c24d,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_db5a29a8-88d3-4716-9fc2-ec969a7439c4,1286147,Alta,_34380d4e-e97a-4bae-aad3-41a6af549b6d,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ccacff22-891e-400b-ab17-48d702b2bfa0,1286149,Baja,_34380d4e-e97a-4bae-aad3-41a6af549b6d,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a72de40e-e70b-4e8a-8b9f-90fa00e05868,1286288,Alta,_2b1d8bb7-b0ec-49c0-af72-5c71a3bb8a65,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6b965a3e-c608-4fe7-bb20-af00a4b0e938,1286290,Baja,_2b1d8bb7-b0ec-49c0-af72-5c71a3bb8a65,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f5dcb128-6f16-4a90-90eb-041a15e1e199,1286429,Alta,_c4b06672-2853-49dd-bcc6-f2be8aa1e3b1,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c02f06e2-1b67-4372-9b42-1f5dc4362c89,1286431,Baja,_c4b06672-2853-49dd-bcc6-f2be8aa1e3b1,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6b960d35-c7a9-4204-b614-2d3d3baf9643,1286583,Alta,_7ba401ff-1034-4c9f-a7c8-0a2490818687,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5ae50ea0-fd3a-416d-897c-42b7617e2766,1286585,Baja,_7ba401ff-1034-4c9f-a7c8-0a2490818687,TransformerWinding,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3d5098f1-416f-4b00-b3f3-4dc7561d0a88,1286773,Alta,_2d69c350-c468-4238-9930-4956a99f0489,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dddfad87-ff55-40bf-847b-dcae93491df7,1286775,Baja,_2d69c350-c468-4238-9930-4956a99f0489,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b97e6429-de9a-40d0-bf79-7213816f78e4,1286779,Alta,_5c5022f2-0c18-478e-92da-c17b937525af,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_be929581-555e-4143-af68-afb8713effc4,1286781,Baja,_5c5022f2-0c18-478e-92da-c17b937525af,TransformerWinding,Network/.Base Voltages/Base 69,590820,Base 69,_8f15c37e-24d4-4d71-9a03-9ca4b5697e70,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
